"gutenberg_id" "text"
110 "Joan Durbeyfield, as she spoke, curved a sodden thumb and forefinger to"
110 "the shape of the letter C, and used the other forefinger as a pointer."
110 "“‘At the present moment,’ he says to your father, ‘your heart is"
110 "enclosed all round there, and all round there; this space is still"
110 "open,’ ’a says. ‘As soon as it do meet, so,’”—Mrs Durbeyfield closed"
110 "her fingers into a circle complete—“‘off you will go like a shadder, Mr"
110 "Durbeyfield,’ ’a says. ‘You mid last ten years; you mid go off in ten"
110 "months, or ten days.’”"
110 ""
110 "Tess looked alarmed. Her father possibly to go behind the eternal cloud"
110 "so soon, notwithstanding this sudden greatness!"
110 ""
110 "“But where _is_ father?” she asked again."
110 ""
110 "Her mother put on a deprecating look. “Now don’t you be bursting out"
110 "angry! The poor man—he felt so rafted after his uplifting by the"
110 "pa’son’s news—that he went up to Rolliver’s half an hour ago. He do"
110 "want to get up his strength for his journey to-morrow with that load of"
110 "beehives, which must be delivered, family or no. He’ll have to start"
110 "shortly after twelve to-night, as the distance is so long.”"
110 ""
110 "“Get up his strength!” said Tess impetuously, the tears welling to her"
110 "eyes. “O my God! Go to a public-house to get up his strength! And you"
110 "as well agreed as he, mother!”"
110 ""
110 "Her rebuke and her mood seemed to fill the whole room, and to impart a"
110 "cowed look to the furniture, and candle, and children playing about,"
110 "and to her mother’s face."
110 ""
110 "“No,” said the latter touchily, “I be not agreed. I have been waiting"
110 "for ’ee to bide and keep house while I go fetch him.”"
110 ""
110 "“I’ll go.”"
110 ""
110 "“O no, Tess. You see, it would be no use.”"
110 ""
110 "Tess did not expostulate. She knew what her mother’s objection meant."
110 "Mrs Durbeyfield’s jacket and bonnet were already hanging slily upon a"
110 "chair by her side, in readiness for this contemplated jaunt, the reason"
110 "for which the matron deplored more than its necessity."
110 ""
110 "“And take the _Compleat Fortune-Teller_ to the outhouse,” Joan"
110 "continued, rapidly wiping her hands, and donning the garments."
110 ""
110 "The _Compleat Fortune-Teller_ was an old thick volume, which lay on a"
110 "table at her elbow, so worn by pocketing that the margins had reached"
110 "the edge of the type. Tess took it up, and her mother started."
110 ""
110 "This going to hunt up her shiftless husband at the inn was one of Mrs"
110 "Durbeyfield’s still extant enjoyments in the muck and muddle of rearing"
110 "children. To discover him at Rolliver’s, to sit there for an hour or"
110 "two by his side and dismiss all thought and care of the children during"
110 "the interval, made her happy. A sort of halo, an occidental glow, came"
110 "over life then. Troubles and other realities took on themselves a"
110 "metaphysical impalpability, sinking to mere mental phenomena for serene"
110 "contemplation, and no longer stood as pressing concretions which chafed"
110 "body and soul. The youngsters, not immediately within sight, seemed"
110 "rather bright and desirable appurtenances than otherwise; the incidents"
110 "of daily life were not without humorousness and jollity in their aspect"
110 "there. She felt a little as she had used to feel when she sat by her"
110 "now wedded husband in the same spot during his wooing, shutting her"
110 "eyes to his defects of character, and regarding him only in his ideal"
110 "presentation as lover."
110 ""
110 "Tess, being left alone with the younger children, went first to the"
110 "outhouse with the fortune-telling book, and stuffed it into the thatch."
110 "A curious fetishistic fear of this grimy volume on the part of her"
110 "mother prevented her ever allowing it to stay in the house all night,"
110 "and hither it was brought back whenever it had been consulted. Between"
110 "the mother, with her fast-perishing lumber of superstitions, folk-lore,"
110 "dialect, and orally transmitted ballads, and the daughter, with her"
110 "trained National teachings and Standard knowledge under an infinitely"
110 "Revised Code, there was a gap of two hundred years as ordinarily"
110 "understood. When they were together the Jacobean and the Victorian ages"
110 "were juxtaposed."
110 ""
110 "Returning along the garden path Tess mused on what the mother could"
110 "have wished to ascertain from the book on this particular day. She"
110 "guessed the recent ancestral discovery to bear upon it, but did not"
110 "divine that it solely concerned herself. Dismissing this, however, she"
110 "busied herself with sprinkling the linen dried during the day-time, in"
110 "company with her nine-year-old brother Abraham, and her sister"
110 "Eliza-Louisa of twelve and a half, called “’Liza-Lu,” the youngest ones"
110 "being put to bed. There was an interval of four years and more between"
110 "Tess and the next of the family, the two who had filled the gap having"
110 "died in their infancy, and this lent her a deputy-maternal attitude"
110 "when she was alone with her juniors. Next in juvenility to Abraham came"
110 "two more girls, Hope and Modesty; then a boy of three, and then the"
110 "baby, who had just completed his first year."
110 ""
110 "All these young souls were passengers in the Durbeyfield ship—entirely"
110 "dependent on the judgement of the two Durbeyfield adults for their"
110 "pleasures, their necessities, their health, even their existence. If"
110 "the heads of the Durbeyfield household chose to sail into difficulty,"
110 "disaster, starvation, disease, degradation, death, thither were these"
110 "half-dozen little captives under hatches compelled to sail with"
110 "them—six helpless creatures, who had never been asked if they wished"
110 "for life on any terms, much less if they wished for it on such hard"
110 "conditions as were involved in being of the shiftless house of"
110 "Durbeyfield. Some people would like to know whence the poet whose"
110 "philosophy is in these days deemed as profound and trustworthy as his"
110 "song is breezy and pure, gets his authority for speaking of “Nature’s"
110 "holy plan.”"
110 ""
110 "It grew later, and neither father nor mother reappeared. Tess looked"
110 "out of the door, and took a mental journey through Marlott. The village"
110 "was shutting its eyes. Candles and lamps were being put out everywhere:"
110 "she could inwardly behold the extinguisher and the extended hand."
110 ""
110 "Her mother’s fetching simply meant one more to fetch. Tess began to"
110 "perceive that a man in indifferent health, who proposed to start on a"
110 "journey before one in the morning, ought not to be at an inn at this"
110 "late hour celebrating his ancient blood."
110 ""
110 "“Abraham,” she said to her little brother, “do you put on your hat—you"
110 "bain’t afraid?—and go up to Rolliver’s, and see what has gone wi’"
110 "father and mother.”"
110 ""
110 "The boy jumped promptly from his seat, and opened the door, and the"
110 "night swallowed him up. Half an hour passed yet again; neither man,"
110 "woman, nor child returned. Abraham, like his parents, seemed to have"
110 "been limed and caught by the ensnaring inn."
110 ""
110 "“I must go myself,” she said."
110 ""
110 "’Liza-Lu then went to bed, and Tess, locking them all in, started on"
110 "her way up the dark and crooked lane or street not made for hasty"
110 "progress; a street laid out before inches of land had value, and when"
110 "one-handed clocks sufficiently subdivided the day."
110 ""
110 ""
110 "<CHAPTER IV>"
110 ""
110 "Rolliver’s inn, the single alehouse at this end of the long and broken"
110 "village, could only boast of an off-licence; hence, as nobody could"
110 "legally drink on the premises, the amount of overt accommodation for"
110 "consumers was strictly limited to a little board about six inches wide"
110 "and two yards long, fixed to the garden palings by pieces of wire, so"
110 "as to form a ledge. On this board thirsty strangers deposited their"
110 "cups as they stood in the road and drank, and threw the dregs on the"
110 "dusty ground to the pattern of Polynesia, and wished they could have a"
110 "restful seat inside."
110 ""
110 "Thus the strangers. But there were also local customers who felt the"
